ligand_smiles,electrophile_smiles,nucleophile_smiles,product_smiles,yield
COc1ccc(OC)c(P(c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C,FC(F)(F)c1cncc(Br)c1,CC(C)c1nccn1C,CC(C)c1ncc(-c2cncc(C(F)(F)F)c2)n1C,96.54
FC(F)(F)c1cc(P(c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)cc(C(F)(F)F)c1,FC(F)(F)c1cncc(Br)c1,CC(C)c1nccn1C,CC(C)c1ncc(-c2cncc(C(F)(F)F)c2)n1C,89.6
c1coc(P(c2ccco2)c2ccco2)c1,FC(F)(F)c1cncc(Br)c1,CC(C)c1nccn1C,CC(C)c1ncc(-c2cncc(C(F)(F)F)c2)n1C,98.01
c1ccc(P(c2ccccc2)c2ccccc2-n2c3ccccc3c3ccccc32)cc1,FC(F)(F)c1cncc(Br)c1,CC(C)c1nccn1C,CC(C)c1ncc(-c2cncc(C(F)(F)F)c2)n1C,16.4
CP(c1ccccc1)c1ccccc1,FC(F)(F)c1cncc(Br)c1,CC(C)c1nccn1C,CC(C)c1ncc(-c2cncc(C(F)(F)F)c2)n1C,100.11
CC(C)(C)P(c1ccccc1)C(C)(C)C,FC(F)(F)c1cncc(Br)c1,CC(C)c1nccn1C,CC(C)c1ncc(-c2cncc(C(F)(F)F)c2)n1C,99.95
CN(C)c1cccc(N(C)C)c1-c1ccccc1P(c1ccccc1)C(C)(C)C,FC(F)(F)c1cncc(Br)c1,CC(C)c1nccn1C,CC(C)c1ncc(-c2cncc(C(F)(F)F)c2)n1C,99.68
CP(C)c1ccccc1,FC(F)(F)c1cncc(Br)c1,CC(C)c1nccn1C,CC(C)c1ncc(-c2cncc(C(F)(F)F)c2)n1C,100.23
c1ccc(-c2nn(-c3ccccc3)c(-c3ccccc3)c2-n2nccc2P(C2CCCCC2)C2CCCCC2)cc1,FC(F)(F)c1cncc(Br)c1,CC(C)c1nccn1C,CC(C)c1ncc(-c2cncc(C(F)(F)F)c2)n1C,99.33
C1CCC(P(C2CCCCC2)C2CCCCC2)CC1,FC(F)(F)c1cncc(Br)c1,CC(C)c1nccn1C,CC(C)c1ncc(-c2cncc(C(F)(F)F)c2)n1C,53.41
CC12CC3(C)OC(C)(CC(C)(O1)P3c1ccccc1)O2,FC(F)(F)c1cncc(Br)c1,CC(C)c1nccn1C,CC(C)c1ncc(-c2cncc(C(F)(F)F)c2)n1C,97.07
c1ccc(P(c2ccccc2)c2ccccc2)cc1,FC(F)(F)c1cncc(Br)c1,CC(C)c1nccn1C,CC(C)c1ncc(-c2cncc(C(F)(F)F)c2)n1C,96.89
CC(C)c1cc(C(C)C)c(-c2ccccc2P(C2CCCCC2)C2CCCCC2)c(C(C)C)c1,FC(F)(F)c1cncc(Br)c1,CC(C)c1nccn1C,CC(C)c1ncc(-c2cncc(C(F)(F)F)c2)n1C,99.56
CCCCP(CCCC)CCCC,FC(F)(F)c1cncc(Br)c1,CC(C)c1nccn1C,CC(C)c1ncc(-c2cncc(C(F)(F)F)c2)n1C,97.91
CN(C)c1ccc(P(C2CCCCC2)C2CCCCC2)cc1,CC(=O)c1ccc(Br)s1,Cc1cn(Cc2ccccc2)c(C)n1,CC(=O)c1ccc(-c2c(C)nc(C)n2Cc2ccccc2)s1,2.62
COc1ccc(OC)c(P(C2CCCCC2)C2CCCCC2)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C,CC(=O)c1ccc(Br)s1,Cc1cn(Cc2ccccc2)c(C)n1,CC(=O)c1ccc(-c2c(C)nc(C)n2Cc2ccccc2)s1,6.65
CCCCC1(P(C2CCCCC2)C2CCCCC2)c2ccccc2-c2ccccc21,CC(=O)c1ccc(Br)s1,Cc1cn(Cc2ccccc2)c(C)n1,CC(=O)c1ccc(-c2c(C)nc(C)n2Cc2ccccc2)s1,0.83
Cc1cc(C)c(-n2ccnc2P(C2CCCCC2)C2CCCCC2)c(C)c1,CC(=O)c1ccc(Br)s1,Cc1cn(Cc2ccccc2)c(C)n1,CC(=O)c1ccc(-c2c(C)nc(C)n2Cc2ccccc2)s1,14.92
CN(C)c1ccccc1-c1ccccc1P(C1CCCCC1)C1CCCCC1,CC(=O)c1ccc(Br)s1,Cc1cn(Cc2ccccc2)c(C)n1,CC(=O)c1ccc(-c2c(C)nc(C)n2Cc2ccccc2)s1,17.1
CC(=C(c1ccccc1)c1ccccc1)P(C1CCCCC1)C1CCCCC1,CC(=O)c1ccc(Br)s1,Cc1cn(Cc2ccccc2)c(C)n1,CC(=O)c1ccc(-c2c(C)nc(C)n2Cc2ccccc2)s1,15.5
c1ccc(-c2cc3ccccc3n2P(C2CCCCC2)C2CCCCC2)cc1,CC(=O)c1ccc(Br)s1,Cc1cn(Cc2ccccc2)c(C)n1,CC(=O)c1ccc(-c2c(C)nc(C)n2Cc2ccccc2)s1,12.97
COc1ccccc1C1=C(P(C2CCCCC2)C2CCCCC2)C2c3ccccc3C1c1ccccc12,CC(=O)c1ccc(Br)s1,Cc1cn(Cc2ccccc2)c(C)n1,CC(=O)c1ccc(-c2c(C)nc(C)n2Cc2ccccc2)s1,14.03
COc1ccccc1P(c1ccccc1OC)c1ccccc1OC,CC(=O)c1ccc(Br)s1,Cc1cn(Cc2ccccc2)c(C)n1,CC(=O)c1ccc(-c2c(C)nc(C)n2Cc2ccccc2)s1,9.93
CCP(CC)c1ccccc1-n1c2ccccc2c2ccccc21,CC(=O)c1ccc(Br)s1,Cc1cn(Cc2ccccc2)c(C)n1,CC(=O)c1ccc(-c2c(C)nc(C)n2Cc2ccccc2)s1,13.83
COc1ccc(OC)c(P(c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C,CC(=O)c1ccc(Br)s1,Cc1cn(Cc2ccccc2)c(C)n1,CC(=O)c1ccc(-c2c(C)nc(C)n2Cc2ccccc2)s1,14.08
FC(F)(F)c1cc(P(c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)cc(C(F)(F)F)c1,CC(=O)c1ccc(Br)s1,Cc1cn(Cc2ccccc2)c(C)n1,CC(=O)c1ccc(-c2c(C)nc(C)n2Cc2ccccc2)s1,11.53
c1coc(P(c2ccco2)c2ccco2)c1,CC(=O)c1ccc(Br)s1,Cc1cn(Cc2ccccc2)c(C)n1,CC(=O)c1ccc(-c2c(C)nc(C)n2Cc2ccccc2)s1,13.46
c1ccc(P(c2ccccc2)c2ccccc2-n2c3ccccc3c3ccccc32)cc1,CC(=O)c1ccc(Br)s1,Cc1cn(Cc2ccccc2)c(C)n1,CC(=O)c1ccc(-c2c(C)nc(C)n2Cc2ccccc2)s1,1.21
CP(c1ccccc1)c1ccccc1,CC(=O)c1ccc(Br)s1,Cc1cn(Cc2ccccc2)c(C)n1,CC(=O)c1ccc(-c2c(C)nc(C)n2Cc2ccccc2)s1,16.93
CC(C)(C)P(c1ccccc1)C(C)(C)C,CC(=O)c1ccc(Br)s1,Cc1cn(Cc2ccccc2)c(C)n1,CC(=O)c1ccc(-c2c(C)nc(C)n2Cc2ccccc2)s1,17.61
CN(C)c1cccc(N(C)C)c1-c1ccccc1P(c1ccccc1)C(C)(C)C,CC(=O)c1ccc(Br)s1,Cc1cn(Cc2ccccc2)c(C)n1,CC(=O)c1ccc(-c2c(C)nc(C)n2Cc2ccccc2)s1,17.84
CP(C)c1ccccc1,CC(=O)c1ccc(Br)s1,Cc1cn(Cc2ccccc2)c(C)n1,CC(=O)c1ccc(-c2c(C)nc(C)n2Cc2ccccc2)s1,18.82
c1ccc(-c2nn(-c3ccccc3)c(-c3ccccc3)c2-n2nccc2P(C2CCCCC2)C2CCCCC2)cc1,CC(=O)c1ccc(Br)s1,Cc1cn(Cc2ccccc2)c(C)n1,CC(=O)c1ccc(-c2c(C)nc(C)n2Cc2ccccc2)s1,17.25
C1CCC(P(C2CCCCC2)C2CCCCC2)CC1,CC(=O)c1ccc(Br)s1,Cc1cn(Cc2ccccc2)c(C)n1,CC(=O)c1ccc(-c2c(C)nc(C)n2Cc2ccccc2)s1,0.94
CC12CC3(C)OC(C)(CC(C)(O1)P3c1ccccc1)O2,CC(=O)c1ccc(Br)s1,Cc1cn(Cc2ccccc2)c(C)n1,CC(=O)c1ccc(-c2c(C)nc(C)n2Cc2ccccc2)s1,12.66
c1ccc(P(c2ccccc2)c2ccccc2)cc1,CC(=O)c1ccc(Br)s1,Cc1cn(Cc2ccccc2)c(C)n1,CC(=O)c1ccc(-c2c(C)nc(C)n2Cc2ccccc2)s1,5.53
CC(C)c1cc(C(C)C)c(-c2ccccc2P(C2CCCCC2)C2CCCCC2)c(C(C)C)c1,CC(=O)c1ccc(Br)s1,Cc1cn(Cc2ccccc2)c(C)n1,CC(=O)c1ccc(-c2c(C)nc(C)n2Cc2ccccc2)s1,9.48
CCCCP(CCCC)CCCC,CC(=O)c1ccc(Br)s1,Cc1cn(Cc2ccccc2)c(C)n1,CC(=O)c1ccc(-c2c(C)nc(C)n2Cc2ccccc2)s1,11.05
CN(C)c1ccc(P(C2CCCCC2)C2CCCCC2)cc1,CC(C)(C)NS(=O)(=O)c1cncc(Br)c1,Cc1cn(Cc2ccccc2)c(C)n1,Cc1nc(C)n(Cc2ccccc2)c1-c1cncc(S(=O)(=O)NC(C)(C)C)c1,1.45
COc1ccc(OC)c(P(C2CCCCC2)C2CCCCC2)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C,CC(C)(C)NS(=O)(=O)c1cncc(Br)c1,Cc1cn(Cc2ccccc2)c(C)n1,Cc1nc(C)n(Cc2ccccc2)c1-c1cncc(S(=O)(=O)NC(C)(C)C)c1,6.12
CCCCC1(P(C2CCCCC2)C2CCCCC2)c2ccccc2-c2ccccc21,CC(C)(C)NS(=O)(=O)c1cncc(Br)c1,Cc1cn(Cc2ccccc2)c(C)n1,Cc1nc(C)n(Cc2ccccc2)c1-c1cncc(S(=O)(=O)NC(C)(C)C)c1,2.69
Cc1cc(C)c(-n2ccnc2P(C2CCCCC2)C2CCCCC2)c(C)c1,CC(C)(C)NS(=O)(=O)c1cncc(Br)c1,Cc1cn(Cc2ccccc2)c(C)n1,Cc1nc(C)n(Cc2ccccc2)c1-c1cncc(S(=O)(=O)NC(C)(C)C)c1,20.95
CN(C)c1ccccc1-c1ccccc1P(C1CCCCC1)C1CCCCC1,CC(C)(C)NS(=O)(=O)c1cncc(Br)c1,Cc1cn(Cc2ccccc2)c(C)n1,Cc1nc(C)n(Cc2ccccc2)c1-c1cncc(S(=O)(=O)NC(C)(C)C)c1,23.87
CC(=C(c1ccccc1)c1ccccc1)P(C1CCCCC1)C1CCCCC1,CC(C)(C)NS(=O)(=O)c1cncc(Br)c1,Cc1cn(Cc2ccccc2)c(C)n1,Cc1nc(C)n(Cc2ccccc2)c1-c1cncc(S(=O)(=O)NC(C)(C)C)c1,21.3
c1ccc(-c2cc3ccccc3n2P(C2CCCCC2)C2CCCCC2)cc1,CC(C)(C)NS(=O)(=O)c1cncc(Br)c1,Cc1cn(Cc2ccccc2)c(C)n1,Cc1nc(C)n(Cc2ccccc2)c1-c1cncc(S(=O)(=O)NC(C)(C)C)c1,18.0
COc1ccccc1C1=C(P(C2CCCCC2)C2CCCCC2)C2c3ccccc3C1c1ccccc12,CC(C)(C)NS(=O)(=O)c1cncc(Br)c1,Cc1cn(Cc2ccccc2)c(C)n1,Cc1nc(C)n(Cc2ccccc2)c1-c1cncc(S(=O)(=O)NC(C)(C)C)c1,20.45
COc1ccccc1P(c1ccccc1OC)c1ccccc1OC,CC(C)(C)NS(=O)(=O)c1cncc(Br)c1,Cc1cn(Cc2ccccc2)c(C)n1,Cc1nc(C)n(Cc2ccccc2)c1-c1cncc(S(=O)(=O)NC(C)(C)C)c1,8.4
CCP(CC)c1ccccc1-n1c2ccccc2c2ccccc21,CC(C)(C)NS(=O)(=O)c1cncc(Br)c1,Cc1cn(Cc2ccccc2)c(C)n1,Cc1nc(C)n(Cc2ccccc2)c1-c1cncc(S(=O)(=O)NC(C)(C)C)c1,20.82
COc1ccc(OC)c(P(c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C,CC(C)(C)NS(=O)(=O)c1cncc(Br)c1,Cc1cn(Cc2ccccc2)c(C)n1,Cc1nc(C)n(Cc2ccccc2)c1-c1cncc(S(=O)(=O)NC(C)(C)C)c1,18.61
FC(F)(F)c1cc(P(c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)cc(C(F)(F)F)c1,CC(C)(C)NS(=O)(=O)c1cncc(Br)c1,Cc1cn(Cc2ccccc2)c(C)n1,Cc1nc(C)n(Cc2ccccc2)c1-c1cncc(S(=O)(=O)NC(C)(C)C)c1,15.59
c1coc(P(c2ccco2)c2ccco2)c1,CC(C)(C)NS(=O)(=O)c1cncc(Br)c1,Cc1cn(Cc2ccccc2)c(C)n1,Cc1nc(C)n(Cc2ccccc2)c1-c1cncc(S(=O)(=O)NC(C)(C)C)c1,15.33
c1ccc(P(c2ccccc2)c2ccccc2-n2c3ccccc3c3ccccc32)cc1,CC(C)(C)NS(=O)(=O)c1cncc(Br)c1,Cc1cn(Cc2ccccc2)c(C)n1,Cc1nc(C)n(Cc2ccccc2)c1-c1cncc(S(=O)(=O)NC(C)(C)C)c1,0.57
CP(c1ccccc1)c1ccccc1,CC(C)(C)NS(=O)(=O)c1cncc(Br)c1,Cc1cn(Cc2ccccc2)c(C)n1,Cc1nc(C)n(Cc2ccccc2)c1-c1cncc(S(=O)(=O)NC(C)(C)C)c1,21.82
CC(C)(C)P(c1ccccc1)C(C)(C)C,CC(C)(C)NS(=O)(=O)c1cncc(Br)c1,Cc1cn(Cc2ccccc2)c(C)n1,Cc1nc(C)n(Cc2ccccc2)c1-c1cncc(S(=O)(=O)NC(C)(C)C)c1,23.12
CN(C)c1cccc(N(C)C)c1-c1ccccc1P(c1ccccc1)C(C)(C)C,CC(C)(C)NS(=O)(=O)c1cncc(Br)c1,Cc1cn(Cc2ccccc2)c(C)n1,Cc1nc(C)n(Cc2ccccc2)c1-c1cncc(S(=O)(=O)NC(C)(C)C)c1,24.36
CP(C)c1ccccc1,CC(C)(C)NS(=O)(=O)c1cncc(Br)c1,Cc1cn(Cc2ccccc2)c(C)n1,Cc1nc(C)n(Cc2ccccc2)c1-c1cncc(S(=O)(=O)NC(C)(C)C)c1,25.08
c1ccc(-c2nn(-c3ccccc3)c(-c3ccccc3)c2-n2nccc2P(C2CCCCC2)C2CCCCC2)cc1,CC(C)(C)NS(=O)(=O)c1cncc(Br)c1,Cc1cn(Cc2ccccc2)c(C)n1,Cc1nc(C)n(Cc2ccccc2)c1-c1cncc(S(=O)(=O)NC(C)(C)C)c1,28.38
C1CCC(P(C2CCCCC2)C2CCCCC2)CC1,CC(C)(C)NS(=O)(=O)c1cncc(Br)c1,Cc1cn(Cc2ccccc2)c(C)n1,Cc1nc(C)n(Cc2ccccc2)c1-c1cncc(S(=O)(=O)NC(C)(C)C)c1,3.63
CC12CC3(C)OC(C)(CC(C)(O1)P3c1ccccc1)O2,CC(C)(C)NS(=O)(=O)c1cncc(Br)c1,Cc1cn(Cc2ccccc2)c(C)n1,Cc1nc(C)n(Cc2ccccc2)c1-c1cncc(S(=O)(=O)NC(C)(C)C)c1,2.79
c1ccc(P(c2ccccc2)c2ccccc2)cc1,CC(C)(C)NS(=O)(=O)c1cncc(Br)c1,Cc1cn(Cc2ccccc2)c(C)n1,Cc1nc(C)n(Cc2ccccc2)c1-c1cncc(S(=O)(=O)NC(C)(C)C)c1,4.38
CC(C)c1cc(C(C)C)c(-c2ccccc2P(C2CCCCC2)C2CCCCC2)c(C(C)C)c1,CC(C)(C)NS(=O)(=O)c1cncc(Br)c1,Cc1cn(Cc2ccccc2)c(C)n1,Cc1nc(C)n(Cc2ccccc2)c1-c1cncc(S(=O)(=O)NC(C)(C)C)c1,10.31
CCCCP(CCCC)CCCC,CC(C)(C)NS(=O)(=O)c1cncc(Br)c1,Cc1cn(Cc2ccccc2)c(C)n1,Cc1nc(C)n(Cc2ccccc2)c1-c1cncc(S(=O)(=O)NC(C)(C)C)c1,11.9
CN(C)c1ccc(P(C2CCCCC2)C2CCCCC2)cc1,Fc1ccccc1Br,Cc1cn(Cc2ccccc2)c(C)n1,Cc1nc(C)n(Cc2ccccc2)c1-c1ccccc1F,0.0
COc1ccc(OC)c(P(C2CCCCC2)C2CCCCC2)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C,Fc1ccccc1Br,Cc1cn(Cc2ccccc2)c(C)n1,Cc1nc(C)n(Cc2ccccc2)c1-c1ccccc1F,0.0
CCCCC1(P(C2CCCCC2)C2CCCCC2)c2ccccc2-c2ccccc21,Fc1ccccc1Br,Cc1cn(Cc2ccccc2)c(C)n1,Cc1nc(C)n(Cc2ccccc2)c1-c1ccccc1F,0.0
Cc1cc(C)c(-n2ccnc2P(C2CCCCC2)C2CCCCC2)c(C)c1,Fc1ccccc1Br,Cc1cn(Cc2ccccc2)c(C)n1,Cc1nc(C)n(Cc2ccccc2)c1-c1ccccc1F,3.32
CN(C)c1ccccc1-c1ccccc1P(C1CCCCC1)C1CCCCC1,Fc1ccccc1Br,Cc1cn(Cc2ccccc2)c(C)n1,Cc1nc(C)n(Cc2ccccc2)c1-c1ccccc1F,2.64
CC(=C(c1ccccc1)c1ccccc1)P(C1CCCCC1)C1CCCCC1,Fc1ccccc1Br,Cc1cn(Cc2ccccc2)c(C)n1,Cc1nc(C)n(Cc2ccccc2)c1-c1ccccc1F,1.65
c1ccc(-c2cc3ccccc3n2P(C2CCCCC2)C2CCCCC2)cc1,Fc1ccccc1Br,Cc1cn(Cc2ccccc2)c(C)n1,Cc1nc(C)n(Cc2ccccc2)c1-c1ccccc1F,1.78
COc1ccccc1C1=C(P(C2CCCCC2)C2CCCCC2)C2c3ccccc3C1c1ccccc12,Fc1ccccc1Br,Cc1cn(Cc2ccccc2)c(C)n1,Cc1nc(C)n(Cc2ccccc2)c1-c1ccccc1F,1.6
COc1ccccc1P(c1ccccc1OC)c1ccccc1OC,Fc1ccccc1Br,Cc1cn(Cc2ccccc2)c(C)n1,Cc1nc(C)n(Cc2ccccc2)c1-c1ccccc1F,1.23
CCP(CC)c1ccccc1-n1c2ccccc2c2ccccc21,Fc1ccccc1Br,Cc1cn(Cc2ccccc2)c(C)n1,Cc1nc(C)n(Cc2ccccc2)c1-c1ccccc1F,2.67
COc1ccc(OC)c(P(c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C,Fc1ccccc1Br,Cc1cn(Cc2ccccc2)c(C)n1,Cc1nc(C)n(Cc2ccccc2)c1-c1ccccc1F,2.48
FC(F)(F)c1cc(P(c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)cc(C(F)(F)F)c1,Fc1ccccc1Br,Cc1cn(Cc2ccccc2)c(C)n1,Cc1nc(C)n(Cc2ccccc2)c1-c1ccccc1F,0.74
c1coc(P(c2ccco2)c2ccco2)c1,Fc1ccccc1Br,Cc1cn(Cc2ccccc2)c(C)n1,Cc1nc(C)n(Cc2ccccc2)c1-c1ccccc1F,1.73
c1ccc(P(c2ccccc2)c2ccccc2-n2c3ccccc3c3ccccc32)cc1,Fc1ccccc1Br,Cc1cn(Cc2ccccc2)c(C)n1,Cc1nc(C)n(Cc2ccccc2)c1-c1ccccc1F,0.0
CP(c1ccccc1)c1ccccc1,Fc1ccccc1Br,Cc1cn(Cc2ccccc2)c(C)n1,Cc1nc(C)n(Cc2ccccc2)c1-c1ccccc1F,1.15
CC(C)(C)P(c1ccccc1)C(C)(C)C,Fc1ccccc1Br,Cc1cn(Cc2ccccc2)c(C)n1,Cc1nc(C)n(Cc2ccccc2)c1-c1ccccc1F,1.43
CN(C)c1cccc(N(C)C)c1-c1ccccc1P(c1ccccc1)C(C)(C)C,Fc1ccccc1Br,Cc1cn(Cc2ccccc2)c(C)n1,Cc1nc(C)n(Cc2ccccc2)c1-c1ccccc1F,2.23
CP(C)c1ccccc1,Fc1ccccc1Br,Cc1cn(Cc2ccccc2)c(C)n1,Cc1nc(C)n(Cc2ccccc2)c1-c1ccccc1F,1.53
c1ccc(-c2nn(-c3ccccc3)c(-c3ccccc3)c2-n2nccc2P(C2CCCCC2)C2CCCCC2)cc1,Fc1ccccc1Br,Cc1cn(Cc2ccccc2)c(C)n1,Cc1nc(C)n(Cc2ccccc2)c1-c1ccccc1F,3.09
C1CCC(P(C2CCCCC2)C2CCCCC2)CC1,Fc1ccccc1Br,Cc1cn(Cc2ccccc2)c(C)n1,Cc1nc(C)n(Cc2ccccc2)c1-c1ccccc1F,0.0
CC12CC3(C)OC(C)(CC(C)(O1)P3c1ccccc1)O2,Fc1ccccc1Br,Cc1cn(Cc2ccccc2)c(C)n1,Cc1nc(C)n(Cc2ccccc2)c1-c1ccccc1F,0.0
c1ccc(P(c2ccccc2)c2ccccc2)cc1,Fc1ccccc1Br,Cc1cn(Cc2ccccc2)c(C)n1,Cc1nc(C)n(Cc2ccccc2)c1-c1ccccc1F,0.16
CC(C)c1cc(C(C)C)c(-c2ccccc2P(C2CCCCC2)C2CCCCC2)c(C(C)C)c1,Fc1ccccc1Br,Cc1cn(Cc2ccccc2)c(C)n1,Cc1nc(C)n(Cc2ccccc2)c1-c1ccccc1F,0.29
CCCCP(CCCC)CCCC,Fc1ccccc1Br,Cc1cn(Cc2ccccc2)c(C)n1,Cc1nc(C)n(Cc2ccccc2)c1-c1ccccc1F,0.0
CN(C)c1ccc(P(C2CCCCC2)C2CCCCC2)cc1,FC(F)(F)c1cncc(Br)c1,Cc1cn(Cc2ccccc2)c(C)n1,Cc1nc(C)n(Cc2ccccc2)c1-c1cncc(C(F)(F)F)c1,2.68
COc1ccc(OC)c(P(C2CCCCC2)C2CCCCC2)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C,FC(F)(F)c1cncc(Br)c1,Cc1cn(Cc2ccccc2)c(C)n1,Cc1nc(C)n(Cc2ccccc2)c1-c1cncc(C(F)(F)F)c1,5.09
CCCCC1(P(C2CCCCC2)C2CCCCC2)c2ccccc2-c2ccccc21,FC(F)(F)c1cncc(Br)c1,Cc1cn(Cc2ccccc2)c(C)n1,Cc1nc(C)n(Cc2ccccc2)c1-c1cncc(C(F)(F)F)c1,2.75
Cc1cc(C)c(-n2ccnc2P(C2CCCCC2)C2CCCCC2)c(C)c1,FC(F)(F)c1cncc(Br)c1,Cc1cn(Cc2ccccc2)c(C)n1,Cc1nc(C)n(Cc2ccccc2)c1-c1cncc(C(F)(F)F)c1,11.42
CN(C)c1ccccc1-c1ccccc1P(C1CCCCC1)C1CCCCC1,FC(F)(F)c1cncc(Br)c1,Cc1cn(Cc2ccccc2)c(C)n1,Cc1nc(C)n(Cc2ccccc2)c1-c1cncc(C(F)(F)F)c1,11.87
CC(=C(c1ccccc1)c1ccccc1)P(C1CCCCC1)C1CCCCC1,FC(F)(F)c1cncc(Br)c1,Cc1cn(Cc2ccccc2)c(C)n1,Cc1nc(C)n(Cc2ccccc2)c1-c1cncc(C(F)(F)F)c1,12.62
c1ccc(-c2cc3ccccc3n2P(C2CCCCC2)C2CCCCC2)cc1,FC(F)(F)c1cncc(Br)c1,Cc1cn(Cc2ccccc2)c(C)n1,Cc1nc(C)n(Cc2ccccc2)c1-c1cncc(C(F)(F)F)c1,8.91
COc1ccccc1C1=C(P(C2CCCCC2)C2CCCCC2)C2c3ccccc3C1c1ccccc12,FC(F)(F)c1cncc(Br)c1,Cc1cn(Cc2ccccc2)c(C)n1,Cc1nc(C)n(Cc2ccccc2)c1-c1cncc(C(F)(F)F)c1,10.75
COc1ccccc1P(c1ccccc1OC)c1ccccc1OC,FC(F)(F)c1cncc(Br)c1,Cc1cn(Cc2ccccc2)c(C)n1,Cc1nc(C)n(Cc2ccccc2)c1-c1cncc(C(F)(F)F)c1,2.09
CCP(CC)c1ccccc1-n1c2ccccc2c2ccccc21,FC(F)(F)c1cncc(Br)c1,Cc1cn(Cc2ccccc2)c(C)n1,Cc1nc(C)n(Cc2ccccc2)c1-c1cncc(C(F)(F)F)c1,10.66
COc1ccc(OC)c(P(c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C,FC(F)(F)c1cncc(Br)c1,Cc1cn(Cc2ccccc2)c(C)n1,Cc1nc(C)n(Cc2ccccc2)c1-c1cncc(C(F)(F)F)c1,10.78
FC(F)(F)c1cc(P(c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)cc(C(F)(F)F)c1,FC(F)(F)c1cncc(Br)c1,Cc1cn(Cc2ccccc2)c(C)n1,Cc1nc(C)n(Cc2ccccc2)c1-c1cncc(C(F)(F)F)c1,7.47
c1coc(P(c2ccco2)c2ccco2)c1,FC(F)(F)c1cncc(Br)c1,Cc1cn(Cc2ccccc2)c(C)n1,Cc1nc(C)n(Cc2ccccc2)c1-c1cncc(C(F)(F)F)c1,8.15
c1ccc(P(c2ccccc2)c2ccccc2-n2c3ccccc3c3ccccc32)cc1,FC(F)(F)c1cncc(Br)c1,Cc1cn(Cc2ccccc2)c(C)n1,Cc1nc(C)n(Cc2ccccc2)c1-c1cncc(C(F)(F)F)c1,0.56
CP(c1ccccc1)c1ccccc1,FC(F)(F)c1cncc(Br)c1,Cc1cn(Cc2ccccc2)c(C)n1,Cc1nc(C)n(Cc2ccccc2)c1-c1cncc(C(F)(F)F)c1,10.52
CC(C)(C)P(c1ccccc1)C(C)(C)C,FC(F)(F)c1cncc(Br)c1,Cc1cn(Cc2ccccc2)c(C)n1,Cc1nc(C)n(Cc2ccccc2)c1-c1cncc(C(F)(F)F)c1,10.84
CN(C)c1cccc(N(C)C)c1-c1ccccc1P(c1ccccc1)C(C)(C)C,FC(F)(F)c1cncc(Br)c1,Cc1cn(Cc2ccccc2)c(C)n1,Cc1nc(C)n(Cc2ccccc2)c1-c1cncc(C(F)(F)F)c1,12.3
CP(C)c1ccccc1,FC(F)(F)c1cncc(Br)c1,Cc1cn(Cc2ccccc2)c(C)n1,Cc1nc(C)n(Cc2ccccc2)c1-c1cncc(C(F)(F)F)c1,11.1
c1ccc(-c2nn(-c3ccccc3)c(-c3ccccc3)c2-n2nccc2P(C2CCCCC2)C2CCCCC2)cc1,FC(F)(F)c1cncc(Br)c1,Cc1cn(Cc2ccccc2)c(C)n1,Cc1nc(C)n(Cc2ccccc2)c1-c1cncc(C(F)(F)F)c1,10.87
C1CCC(P(C2CCCCC2)C2CCCCC2)CC1,FC(F)(F)c1cncc(Br)c1,Cc1cn(Cc2ccccc2)c(C)n1,Cc1nc(C)n(Cc2ccccc2)c1-c1cncc(C(F)(F)F)c1,1.45
CC12CC3(C)OC(C)(CC(C)(O1)P3c1ccccc1)O2,FC(F)(F)c1cncc(Br)c1,Cc1cn(Cc2ccccc2)c(C)n1,Cc1nc(C)n(Cc2ccccc2)c1-c1cncc(C(F)(F)F)c1,8.14
